"boroct","nta","lat","lon"
"4004700","QN70",40.76149369363072,-73.91969727135536
"4091800","QN99",40.68959485756725,-73.83148614675358
"2021200","BX46",40.8377466194947,-73.857988846991
"2016700","BX01",40.842748808355296,-73.90031665383987
"3016400","BK31",40.62484720099241,-74.02988291264548
"1015801","MN40",40.77472985224529,-73.96117409549935
"1008601","MN19",40.75431377524895,-73.96901894429989
"3098600","BK50",40.638040560954266,-73.8997502702429
"3005800","BK31",40.62484720099241,-74.02988291264548
"3032700","BK60",40.658744279131746,-73.94744160805104
"4129102","QN42",40.74267581231825,-73.75461549916372
"3105801","BK93",40.64752628418463,-73.88241259885302
"3006700","BK33",40.67877155762639,-74.00389947650746
"4063500","QN19",40.70353497050094,-73.87574826036803
"4025900","QN63",40.749278080775795,-73.90373128114413
"3054300","BK99",40.62313972570711,-73.91856492110088
"4060000","QN33",40.69434147617814,-73.73555419165052
"3002100","BK38",40.69292722913017,-73.98598668777835
"4074300","QN17",40.721431572364395,-73.84767250596063
"4049900","QN29",40.739494756440735,-73.87711846559534
"1027300","MN35",40.85710626636667,-73.93283336084565
"3006000","BK31",40.62484720099241,-74.02988291264548
"3120800","BK82",40.66094706832902,-73.87683894935641
"1002500","MN27",40.715607060232514,-73.99462954043106
"3030200","BK29",40.60142922014472,-73.98353751289449
"3048000","BK42",40.637900377838186,-73.96096847099832
"2039100","BX06",40.857779921394226,-73.88586718346109
"2021602","BX46",40.8377466194947,-73.857988846991
"5005000","SI14",40.60032079244515,-74.0717761851712
"1009600","MN17",40.7557339292816,-73.98350302158433
"4138502","QN99",40.68959485756725,-73.83148614675358
"4079701","QN22",40.7610932656248,-73.8288655055002
"2015200","BX52",40.82333239790897,-73.82358803920123
"5014607","SI54",40.55186037868574,-74.15089035712079
"4068700","QN18",40.72615545552108,-73.86333861107653
"1007400","MN17",40.7557339292816,-73.98350302158433
"4032000","QN03",40.662188081618055,-73.76448982682227
"3073800","BK58",40.62627278951659,-73.93009695805877
"4092200","QN10",40.57145652087039,-73.87654420408197
"1010800","MN19",40.75431377524895,-73.96901894429989
"3078200","BK91",40.643946970794566,-73.93792983709356
"3102000","BK50",40.638040560954266,-73.8997502702429
"4104700","QN51",40.76835158797385,-73.80954590118571
"4056100","QN99",40.68959485756725,-73.83148614675358
"1022200","MN11",40.804332483651926,-73.95129332011003
"4026300","QN63",40.749278080775795,-73.90373128114413
"4990100","QN99",40.68959485756725,-73.83148614675358
"1025100","MN36",40.841707617134105,-73.94139841606824
"1001002","MN28",40.71784098629774,-73.9809116398646
"3005202","BK31",40.62484720099241,-74.02988291264548
"4067100","QN21",40.718337840902066,-73.88005347951602
"1014601","MN32",40.777316491864305,-73.9487029174147
"2036300","BX17",40.84496591016541,-73.88552318942503
"4033000","QN02",40.6720902734656,-73.7730363557905
"1013500","MN15",40.76416629119483,-73.99239340693437
"3036700","BK79",40.676637616923976,-73.91364751024061
"4088400","QN57",40.65816982431887,-73.84488486692467
"4155101","QN44",40.74599386466473,-73.7110266562392
"4006501","QN70",40.76149369363072,-73.91969727135536
"1027500","MN35",40.85710626636667,-73.93283336084565
"3023600","BK88",40.63094965542463,-73.98866123064067
"2022902","BX41",40.84905813133556,-73.90512194941535
"1008100","MN13",40.74758546919528,-73.99902072344851
"4021200","QN61",40.70436875766945,-73.79397966817314
"4037900","QN26",40.75257951270682,-73.86303630140723
"4026902","QN29",40.739494756440735,-73.87711846559534
"4029900","QN99",40.68959485756725,-73.83148614675358
"3014200","BK31",40.62484720099241,-74.02988291264548
"3062000","BK17",40.58829982865478,-73.94151113296371
"1020101","MN09",40.80788624331421,-73.96254365258496
"4063301","QN19",40.70353497050094,-73.87574826036803
"4118100","QN48",40.751035012554965,-73.7879490199025
"3041000","BK29",40.60142922014472,-73.98353751289449
"2016900","BX01",40.842748808355296,-73.90031665383987
"3024600","BK88",40.63094965542463,-73.98866123064067
"1015200","MN32",40.777316491864305,-73.9487029174147
"2036800","BX44",40.88215637091284,-73.85894857876542
"4094201","QN10",40.57145652087039,-73.87654420408197
"3038300","BK35",40.68816824308709,-73.93188820649836
"4037500","QN26",40.75257951270682,-73.86303630140723
"2030000","BX10",40.846568046291026,-73.80653746765732
"4002000","QN53",40.688721535647744,-73.85576665249252
"3118202","BK83",40.682178026111586,-73.87833445077709
"4047000","QN61",40.70436875766945,-73.79397966817314
"3038800","BK25",40.59995428578434,-73.96433366842246
"4011200","QN54",40.69454069444928,-73.83092640070274
"4011000","QN54",40.69454069444928,-73.83092640070274
"5029102","SI05",40.59592793064632,-74.17639047633865
"3074400","BK58",40.62627278951659,-73.93009695805877
"5002100","SI37",40.61872736328883,-74.07370411979818
"4026000","QN01",40.69442746751805,-73.79096387835465
"4048900","QN50",40.738316403345934,-73.8921732026537
"3073000","BK58",40.62627278951659,-73.93009695805877
"2005600","BX08",40.83416510186246,-73.87228720844384
"4100802","QN15",40.60245452855237,-73.75531696788443
"4064102","QN99",40.68959485756725,-73.83148614675358
"4014000","QN60",40.708057257065235,-73.82870011644651
"3018000","BK27",40.60426981077669,-74.00748726061335
"3012200","BK32",40.65237338151874,-74.01124998396713
"5004000","SI08",40.61797304336033,-74.08783927900664
"4109700","QN46",40.762738652025334,-73.77342167575753
"1005700","MN23",40.73304509544942,-74.00154663733818
"4026400","QN01",40.69442746751805,-73.79096387835465
"3003500","BK68",40.690795105012825,-73.97488147937314
"2022401","BX49",40.854404596569985,-73.854395421754
"4050600","QN07",40.71063933392973,-73.76113705097164
"3037300","BK79",40.676637616923976,-73.91364751024061
"4006100","QN70",40.76149369363072,-73.91969727135536
"3021400","BK88",40.63094965542463,-73.98866123064067
"4052500","QN30",40.72399513720428,-73.9023298838427
"3093200","BK91",40.643946970794566,-73.93792983709356
"3033000","BK21",40.57648264584344,-73.99123577569601
"4033900","QN28",40.75731186888698,-73.8853210958476
"4050000","QN07",40.71063933392973,-73.76113705097164
"4074700","QN17",40.721431572364395,-73.84767250596063
"2021502","BX36",40.852522034760526,-73.91597420561227
"3027600","BK28",40.61221904922545,-73.99525918873987
"3010200","BK34",40.641889194323525,-74.00464613109365
"2003500","BX39",40.807346997667416,-73.91682097560721
"3080400","BK60",40.658744279131746,-73.94744160805104
"2038800","BX44",40.88215637091284,-73.85894857876542
"1009300","MN13",40.74758546919528,-73.99902072344851
"4157101","QN43",40.73548777677034,-73.72665684464235
"1022800","MN03",40.81825717545733,-73.94077184302625
"4007900","QN71",40.771570159488654,-73.92833321137692
"3081400","BK91",40.643946970794566,-73.93792983709356
"4051800","QN08",40.69120183510406,-73.76314607493573
"3049000","BK41",40.640590145611924,-73.97619902566086
"4021600","QN60",40.708057257065235,-73.82870011644651
"2037100","BX17",40.84496591016541,-73.88552318942503
"4055300","QN20",40.70653136345975,-73.9017154106143
"3003700","BK38",40.69292722913017,-73.98598668777835
"3027200","BK28",40.61221904922545,-73.99525918873987
"3010100","BK32",40.65237338151874,-74.01124998396713
"3056800","BK44",40.60491359559639,-73.94813559468899
"3114202","BK83",40.682178026111586,-73.87833445077709
"4050201","QN07",40.71063933392973,-73.76113705097164
"3114600","BK83",40.682178026111586,-73.87833445077709
"4003900","QN68",40.75756176881947,-73.93874952665057
"3028502","BK35",40.68816824308709,-73.93188820649836
"3028100","BK35",40.68816824308709,-73.93188820649836
"3050804","BK42",40.637900377838186,-73.96096847099832
"4047100","QN29",40.739494756440735,-73.87711846559534
"4013200","QN54",40.69454069444928,-73.83092640070274
"3025300","BK75",40.691507497756945,-73.94990502104507
"4015802","QN55",40.67615527362095,-73.81945921642959
"3018200","BK28",40.61221904922545,-73.99525918873987
"3002200","BK32",40.65237338151874,-74.01124998396713
"3088200","BK96",40.652364804241444,-73.92225097372663
"4124700","QN38",40.72833316340626,-73.80244495608436
"2005300","BX36",40.852522034760526,-73.91597420561227
"2008300","BX33",40.81967506627019,-73.89895677785645
"2002000","BX09",40.81805458812748,-73.85618761949844
"2013800","BX52",40.82333239790897,-73.82358803920123
"2039902","BX05",40.86768209051977,-73.89018363618725
"3103400","BK50",40.638040560954266,-73.8997502702429
"4044601","QN61",40.70436875766945,-73.79397966817314
"3026800","BK28",40.61221904922545,-73.99525918873987
"4069702","QN18",40.72615545552108,-73.86333861107653
"5018702","SI05",40.59592793064632,-74.17639047633865
"5017011","SI01",40.52866723108273,-74.18769995892703
"1015602","MN33",40.79001128728551,-73.9457508587985
"4027700","QN28",40.75731186888698,-73.8853210958476
"2033600","BX07",40.86400478088488,-73.8649010057959
"2036400","BX03",40.8809352688115,-73.8366432969944
"2027402","BX10",40.846568046291026,-73.80653746765732
"4040200","QN08",40.69120183510406,-73.76314607493573
"3083400","BK91",40.643946970794566,-73.93792983709356
"4067700","QN21",40.718337840902066,-73.88005347951602
"3033600","BK21",40.57648264584344,-73.99123577569601
"1015400","MN32",40.777316491864305,-73.9487029174147
"1013100","MN17",40.7557339292816,-73.98350302158433
"1022102","MN03",40.81825717545733,-73.94077184302625
"1030700","MN01",40.86790997383466,-73.91764940165521
"3117201","BK83",40.682178026111586,-73.87833445077709
"4120100","QN52",40.75410896946269,-73.80729444048158
"2039700","BX06",40.857779921394226,-73.88586718346109
"1019000","MN11",40.804332483651926,-73.95129332011003
"4058900","QN20",40.70653136345975,-73.9017154106143
"4010400","QN55",40.67615527362095,-73.81945921642959
"1028100","MN35",40.85710626636667,-73.93283336084565
"1010000","MN19",40.75431377524895,-73.96901894429989
"4012800","QN54",40.69454069444928,-73.83092640070274
"1021100","MN09",40.80788624331421,-73.96254365258496
"1009100","MN13",40.74758546919528,-73.99902072344851
"4115100","QN51",40.76835158797385,-73.80954590118571
"4051300","QN30",40.72399513720428,-73.9023298838427
"3041600","BK25",40.59995428578434,-73.96433366842246
"4011100","QN72",40.77741722311807,-73.90540613732516
"4077903","QN37",40.72639943340573,-73.81866840460805
"4046800","QN61",40.70436875766945,-73.79397966817314
"4008500","QN68",40.75756176881947,-73.93874952665057
"3025700","BK75",40.691507497756945,-73.94990502104507
"3015200","BK30",40.622437890916565,-74.01209403612
"3012600","BK31",40.62484720099241,-74.02988291264548
"3069000","BK58",40.62627278951659,-73.93009695805877
"3074800","BK43",40.6209240392228,-73.95682458081855
"1015802","MN33",40.79001128728551,-73.9457508587985
"2031900","BX22",40.8995349681585,-73.90698476040306
"3036900","BK79",40.676637616923976,-73.91364751024061
"2038600","BX03",40.8809352688115,-73.8366432969944
"2007600","BX08",40.83416510186246,-73.87228720844384
"3038200","BK26",40.58840281809143,-73.98143050403097
"5014700","SI07",40.61688442047982,-74.12535315841276
"2017500","BX14",40.83051123039993,-73.915788606076
"3054800","BK44",40.60491359559639,-73.94813559468899
"3089200","BK81",40.66400156237572,-73.91025452123064
"3121000","BK82",40.66094706832902,-73.87683894935641
"1005000","MN21",40.73682434752209,-73.98405429895223
"3034500","BK61",40.67446937016724,-73.93928717423759
"3006800","BK31",40.62484720099241,-74.02988291264548
"5029104","SI05",40.59592793064632,-74.17639047633865
"5030302","SI12",40.631307768352805,-74.16723903830672
"4060100","QN30",40.72399513720428,-73.9023298838427
"4065900","QN21",40.718337840902066,-73.88005347951602
"3062200","BK17",40.58829982865478,-73.94151113296371
"3058600","BK17",40.58829982865478,-73.94151113296371
"3085000","BK91",40.643946970794566,-73.93792983709356
"3034900","BK61",40.67446937016724,-73.93928717423759
"4038301","QN99",40.68959485756725,-73.83148614675358
"2042100","BX43",40.8771422790622,-73.87902106926485
"1011600","MN31",40.7649642830292,-73.95508804915961
"4068300","QN29",40.739494756440735,-73.87711846559534
"3065800","BK45",40.61457880484657,-73.91524505344194
"3085800","BK91",40.643946970794566,-73.93792983709356
"4018300","QN31",40.739772511674886,-73.93121212415285
"3050000","BK40",40.65361197596065,-73.97798272744626
"3053800","BK43",40.6209240392228,-73.95682458081855
"4112900","QN46",40.762738652025334,-73.77342167575753
"3038700","BK35",40.68816824308709,-73.93188820649836
"4138501","QN42",40.74267581231825,-73.75461549916372
"3110400","BK82",40.66094706832902,-73.87683894935641
"1017900","MN12",40.79037998139949,-73.97390784022826
"1009900","MN13",40.74758546919528,-73.99902072344851
"4008300","QN71",40.771570159488654,-73.92833321137692
"4008100","QN71",40.771570159488654,-73.92833321137692
"4081800","QN55",40.67615527362095,-73.81945921642959
"4097300","QN49",40.78819127636214,-73.81564320130808
"3087401","BK60",40.658744279131746,-73.94744160805104
"4072300","QN17",40.721431572364395,-73.84767250596063
"4058500","QN20",40.70653136345975,-73.9017154106143
"4014700","QN70",40.76149369363072,-73.91969727135536
"3016000","BK31",40.62484720099241,-74.02988291264548
"4119300","QN52",40.75410896946269,-73.80729444048158
"2028400","BX37",40.84678319640483,-73.8506680366952
"3051001","BK42",40.637900377838186,-73.96096847099832
"3021200","BK30",40.622437890916565,-74.01209403612
"2038500","BX01",40.842748808355296,-73.90031665383987
"4018700","QN31",40.739772511674886,-73.93121212415285
"3059401","BK17",40.58829982865478,-73.94151113296371
"1016300","MN12",40.79037998139949,-73.97390784022826
"3053700","BK72",40.70391652605123,-73.95859674782493
"2046000","BX03",40.8809352688115,-73.8366432969944
"3079400","BK95",40.646116419954,-73.95162338294368
"4030904","QN28",40.75731186888698,-73.8853210958476
"4103202","QN15",40.60245452855237,-73.75531696788443
"4009600","QN55",40.67615527362095,-73.81945921642959
"4045000","QN35",40.711594664199275,-73.80871115610317
"4054200","QN34",40.715454525266644,-73.74153181007685
"4140300","QN46",40.762738652025334,-73.77342167575753
"4026200","QN01",40.69442746751805,-73.79096387835465
"4040700","QN26",40.75257951270682,-73.86303630140723
"2033800","BX07",40.86400478088488,-73.8649010057959
"4036600","QN08",40.69120183510406,-73.76314607493573
"3047400","BK88",40.63094965542463,-73.98866123064067
"4042600","QN08",40.69120183510406,-73.76314607493573
"3087000","BK91",40.643946970794566,-73.93792983709356
"3013000","BK31",40.62484720099241,-74.02988291264548
"4063900","QN19",40.70353497050094,-73.87574826036803
"3009000","BK34",40.641889194323525,-74.00464613109365
"4108500","QN46",40.762738652025334,-73.77342167575753
"3117601","BK83",40.682178026111586,-73.87833445077709
"4003200","QN53",40.688721535647744,-73.85576665249252
"4031700","QN72",40.77741722311807,-73.90540613732516
"3083000","BK91",40.643946970794566,-73.93792983709356
"5032300","SI12",40.631307768352805,-74.16723903830672
"2037300","BX17",40.84496591016541,-73.88552318942503
"3040400","BK29",40.60142922014472,-73.98353751289449
"3013900","BK37",40.6712282969066,-73.98390328622068
"3120200","BK83",40.682178026111586,-73.87833445077709
"4011700","QN72",40.77741722311807,-73.90540613732516
"4062200","QN33",40.69434147617814,-73.73555419165052
"2015700","BX75",40.83399611810698,-73.88589735078136
"3021500","BK64",40.67764478709323,-73.9675875911165
"1007000","MN20",40.74419496034809,-73.97748254768617
"3003800","BK31",40.62484720099241,-74.02988291264548
"2036000","BX31",40.86447227865893,-73.84742514272286
"1011000","MN31",40.7649642830292,-73.95508804915961
"1014000","MN40",40.77472985224529,-73.96117409549935
"2039800","BX44",40.88215637091284,-73.85894857876542
"3080200","BK60",40.658744279131746,-73.94744160805104
"3050500","BK90",40.71536855279132,-73.93679701824689
"4005800","QN56",40.675599436327694,-73.84704878929129
"3015300","BK37",40.6712282969066,-73.98390328622068
"3079602","BK60",40.658744279131746,-73.94744160805104
"3022000","BK88",40.63094965542463,-73.98866123064067
"4038302","QN99",40.68959485756725,-73.83148614675358
"3045800","BK43",40.6209240392228,-73.95682458081855
"4051700","QN30",40.72399513720428,-73.9023298838427
"4012301","QN72",40.77741722311807,-73.90540613732516
"5014605","SI54",40.55186037868574,-74.15089035712079
"4050800","QN07",40.71063933392973,-73.76113705097164
"4048000","QN61",40.70436875766945,-73.79397966817314
"1006200","MN20",40.74419496034809,-73.97748254768617
"1011402","MN40",40.77472985224529,-73.96117409549935
"1022302","MN06",40.8179755661298,-73.9537819921935
"4055900","QN20",40.70653136345975,-73.9017154106143
"4117500","QN51",40.76835158797385,-73.80954590118571
"4150702","QN45",40.76384630841498,-73.73701112934016
"2004600","BX09",40.81805458812748,-73.85618761949844
"4023000","QN35",40.711594664199275,-73.80871115610317
"3016300","BK64",40.67764478709323,-73.9675875911165
"4006300","QN70",40.76149369363072,-73.91969727135536
"3064200","BK44",40.60491359559639,-73.94813559468899
"3029200","BK27",40.60426981077669,-74.00748726061335
"2040400","BX44",40.88215637091284,-73.85894857876542
"4061301","QN20",40.70653136345975,-73.9017154106143
"3115000","BK82",40.66094706832902,-73.87683894935641
"4000200","QN53",40.688721535647744,-73.85576665249252
"3055200","BK44",40.60491359559639,-73.94813559468899
"4015200","QN54",40.69454069444928,-73.83092640070274
"4093800","QN10",40.57145652087039,-73.87654420408197
"1000900","MN25",40.70800715636219,-74.01024491300639
"4025800","QN01",40.69442746751805,-73.79096387835465
"3029900","BK61",40.67446937016724,-73.93928717423759
"2027300","BX28",40.876513382012234,-73.89562209803361
"2032800","BX07",40.86400478088488,-73.8649010057959
"2016100","BX75",40.83399611810698,-73.88589735078136
"4147900","QN45",40.76384630841498,-73.73701112934016
"1011100","MN13",40.74758546919528,-73.99902072344851
"3037700","BK35",40.68816824308709,-73.93188820649836
"4024500","QN63",40.749278080775795,-73.90373128114413
"4019200","QN76",40.67895358951346,-73.7909871792418
"1014401","MN32",40.777316491864305,-73.9487029174147
"4059800","QN33",40.69434147617814,-73.73555419165052
"4111300","QN46",40.762738652025334,-73.77342167575753
"2030200","BX13",40.87396478712505,-73.82827241281362
"3083800","BK91",40.643946970794566,-73.93792983709356
"3045000","BK46",40.6173149606026,-73.97032580022879
"4059900","QN30",40.72399513720428,-73.9023298838427
"2043500","BX99",40.872460245624545,-73.84811768372496
"4081400","QN55",40.67615527362095,-73.81945921642959
"4009100","QN71",40.771570159488654,-73.92833321137692
"4027400","QN76",40.67895358951346,-73.7909871792418
"4047600","QN06",40.720655355962045,-73.7761006273737
"4045900","QN29",40.739494756440735,-73.87711846559534
"4059200","QN33",40.69434147617814,-73.73555419165052
"1008200","MN20",40.74419496034809,-73.97748254768617
"4103300","QN49",40.78819127636214,-73.81564320130808
"4056700","QN19",40.70353497050094,-73.87574826036803
"3092400","BK81",40.66400156237572,-73.91025452123064
"5017005","SI01",40.52866723108273,-74.18769995892703
"3033900","BK61",40.67446937016724,-73.93928717423759
"4146700","QN46",40.762738652025334,-73.77342167575753
"4077300","QN60",40.708057257065235,-73.82870011644651
"3090600","BK81",40.66400156237572,-73.91025452123064
"3029400","BK28",40.61221904922545,-73.99525918873987
"2029302","BX29",40.88240601985339,-73.9106668412233
"1018800","MN34",40.801168413197736,-73.9373457713399
"4119100","QN52",40.75410896946269,-73.80729444048158
"3090000","BK81",40.66400156237572,-73.91025452123064
"3029500","BK35",40.68816824308709,-73.93188820649836
"1022600","MN03",40.81825717545733,-73.94077184302625
"4053200","QN34",40.715454525266644,-73.74153181007685
"4074900","QN17",40.721431572364395,-73.84767250596063
"2041900","BX43",40.8771422790622,-73.87902106926485
"1017000","MN33",40.79001128728551,-73.9457508587985
"5007700","SI22",40.6389706741606,-74.10231069684154
"3007400","BK32",40.65237338151874,-74.01124998396713
"1027100","MN35",40.85710626636667,-73.93283336084565
"1023200","MN03",40.81825717545733,-73.94077184302625
"3043300","BK77",40.70056068324129,-73.91776601162026
"3011200","BK34",40.641889194323525,-74.00464613109365
"4140901","QN46",40.762738652025334,-73.77342167575753
"3083600","BK91",40.643946970794566,-73.93792983709356
"3013700","BK37",40.6712282969066,-73.98390328622068
"4047900","QN50",40.738316403345934,-73.8921732026537
"4113300","QN46",40.762738652025334,-73.77342167575753
"4010701","QN72",40.77741722311807,-73.90540613732516
"5022600","SI11",40.52550834437698,-74.2335439767768
"3003100","BK68",40.690795105012825,-73.97488147937314
"1026500","MN36",40.841707617134105,-73.94139841606824
"4066701","QN21",40.718337840902066,-73.88005347951602
"3119800","BK82",40.66094706832902,-73.87683894935641
"1023100","MN04",40.82701371638529,-73.94852162460946
"4071900","QN17",40.721431572364395,-73.84767250596063
"1016001","MN40",40.77472985224529,-73.96117409549935
"3047800","BK88",40.63094965542463,-73.98866123064067
"4115700","QN51",40.76835158797385,-73.80954590118571
"2025300","BX30",40.86526567546864,-73.90591108496045
"2023200","BX37",40.84678319640483,-73.8506680366952
"2002400","BX99",40.872460245624545,-73.84811768372496
"3075600","BK43",40.6209240392228,-73.95682458081855
"3089800","BK81",40.66400156237572,-73.91025452123064
"2011800","BX52",40.82333239790897,-73.82358803920123
"1012800","MN40",40.77472985224529,-73.96117409549935
"3065600","BK45",40.61457880484657,-73.91524505344194
"3101400","BK50",40.638040560954266,-73.8997502702429
"3013400","BK31",40.62484720099241,-74.02988291264548
"3043200","BK29",40.60142922014472,-73.98353751289449
"3023400","BK88",40.63094965542463,-73.98866123064067
"3093000","BK96",40.652364804241444,-73.92225097372663
"4070900","QN17",40.721431572364395,-73.84767250596063
"2038900","BX06",40.857779921394226,-73.88586718346109
"3088000","BK60",40.658744279131746,-73.94744160805104
"4028300","QN28",40.75731186888698,-73.8853210958476
"5017600","SI01",40.52866723108273,-74.18769995892703
"4133300","QN41",40.734894486358066,-73.78371636108699
"3017100","BK40",40.65361197596065,-73.97798272744626
"2036502","BX17",40.84496591016541,-73.88552318942503
"4019800","QN01",40.69442746751805,-73.79096387835465
"1012500","MN17",40.7557339292816,-73.98350302158433
"4028400","QN76",40.67895358951346,-73.7909871792418
"1006000","MN50",40.731811442861904,-73.97656334146367
"5011201","SI36",40.58679178294388,-74.08551252053425
"1011800","MN31",40.7649642830292,-73.95508804915961
"1023600","MN03",40.81825717545733,-73.94077184302625
"2003900","BX39",40.807346997667416,-73.91682097560721
"3039000","BK25",40.59995428578434,-73.96433366842246
"4054700","QN20",40.70653136345975,-73.9017154106143
"1003601","MN27",40.715607060232514,-73.99462954043106
"3018100","BK68",40.690795105012825,-73.97488147937314
"4051500","QN30",40.72399513720428,-73.9023298838427
"3075400","BK43",40.6209240392228,-73.95682458081855
"4033100","QN98",40.66461966454989,-73.79862505248809
"1010300","MN13",40.74758546919528,-73.99902072344851
"4121100","QN99",40.68959485756725,-73.83148614675358
"3058900","BK76",40.72949970084765,-73.9495169516098
"3050600","BK42",40.637900377838186,-73.96096847099832
"3032900","BK60",40.658744279131746,-73.94744160805104
"4120700","QN52",40.75410896946269,-73.80729444048158
"2001900","BX39",40.807346997667416,-73.91682097560721
"4018502","QN31",40.739772511674886,-73.93121212415285
"4015100","QN70",40.76149369363072,-73.91969727135536
"3031400","BK26",40.58840281809143,-73.98143050403097
"3066200","BK45",40.61457880484657,-73.91524505344194
"4145101","QN48",40.751035012554965,-73.7879490199025
"4096400","QN12",40.59406108141097,-73.78961809998307
"3119000","BK83",40.682178026111586,-73.87833445077709
"3041300","BK78",40.69645881663439,-73.92511472634303
"2016300","BX99",40.872460245624545,-73.84811768372496
"5000300","SI22",40.6389706741606,-74.10231069684154
"4076902","QN17",40.721431572364395,-73.84767250596063
"5007000","SI36",40.58679178294388,-74.08551252053425
"1008700","MN13",40.74758546919528,-73.99902072344851
"4005700","QN70",40.76149369363072,-73.91969727135536
"1014801","MN40",40.77472985224529,-73.96117409549935
"5029103","SI05",40.59592793064632,-74.17639047633865
"5012100","SI35",40.6300500624979,-74.10286117047163
"3118201","BK83",40.682178026111586,-73.87833445077709
"4007500","QN70",40.76149369363072,-73.91969727135536
"4000600","QN53",40.688721535647744,-73.85576665249252
"4014900","QN70",40.76149369363072,-73.91969727135536
"1005900","MN23",40.73304509544942,-74.00154663733818
"5017300","SI05",40.59592793064632,-74.17639047633865
"2017901","BX14",40.83051123039993,-73.915788606076
"3002300","BK38",40.69292722913017,-73.98598668777835
"4028100","QN28",40.75731186888698,-73.8853210958476
"5031901","SI12",40.631307768352805,-74.16723903830672
"4152902","QN45",40.76384630841498,-73.73701112934016
"4022001","QN35",40.711594664199275,-73.80871115610317
"3080800","BK60",40.658744279131746,-73.94744160805104
"3039700","BK78",40.69645881663439,-73.92511472634303
"4037100","QN27",40.76335220117605,-73.86839559824676
"4027000","QN01",40.69442746751805,-73.79096387835465
"3041900","BK78",40.69645881663439,-73.92511472634303
"3050801","BK42",40.637900377838186,-73.96096847099832
"4002200","QN53",40.688721535647744,-73.85576665249252
"3038100","BK61",40.67446937016724,-73.93928717423759
"2004001","BX55",40.82790015500349,-73.86968191364099
"1018700","MN12",40.79037998139949,-73.97390784022826
"3040500","BK78",40.69645881663439,-73.92511472634303
"4017100","QN31",40.739772511674886,-73.93121212415285
"3028700","BK35",40.68816824308709,-73.93188820649836
"1009200","MN19",40.75431377524895,-73.96901894429989
"3064800","BK45",40.61457880484657,-73.91524505344194
"3112200","BK85",40.66655893770656,-73.89536411996932
"2002701","BX39",40.807346997667416,-73.91682097560721
"4013600","QN60",40.708057257065235,-73.82870011644651
"1022700","MN04",40.82701371638529,-73.94852162460946
"2015300","BX75",40.83399611810698,-73.88589735078136
"3023500","BK69",40.68796681283758,-73.96236332326195
"3035400","BK23",40.57908868632309,-73.97339094996961
"3077200","BK42",40.637900377838186,-73.96096847099832
"3027700","BK35",40.68816824308709,-73.93188820649836
"3051700","BK73",40.71491649785282,-73.95862548093875
"3066000","BK45",40.61457880484657,-73.91524505344194
"4052600","QN08",40.69120183510406,-73.76314607493573
"1008800","MN19",40.75431377524895,-73.96901894429989
"4098100","QN49",40.78819127636214,-73.81564320130808
"3000501","BK09",40.69546908140552,-73.99487070015208
"4036500","QN27",40.76335220117605,-73.86839559824676
"3065200","BK45",40.61457880484657,-73.91524505344194
"1002602","MN28",40.71784098629774,-73.9809116398646
"3016200","BK31",40.62484720099241,-74.02988291264548
"3019200","BK88",40.63094965542463,-73.98866123064067
"3086200","BK96",40.652364804241444,-73.92225097372663
"1021800","MN11",40.804332483651926,-73.95129332011003
"3070000","BK45",40.61457880484657,-73.91524505344194
"4046700","QN29",40.739494756440735,-73.87711846559534
"2021900","BX26",40.83782589273508,-73.92615881196684
"4072900","QN17",40.721431572364395,-73.84767250596063
"3055800","BK44",40.60491359559639,-73.94813559468899
"4120500","QN52",40.75410896946269,-73.80729444048158
"4057700","QN19",40.70353497050094,-73.87574826036803
"2024502","BX36",40.852522034760526,-73.91597420561227
"4051200","QN34",40.715454525266644,-73.74153181007685
"4046000","QN61",40.70436875766945,-73.79397966817314
"3044200","BK46",40.6173149606026,-73.97032580022879
"3048800","BK41",40.640590145611924,-73.97619902566086
"2031600","BX31",40.86447227865893,-73.84742514272286
"2007100","BX34",40.81825954270556,-73.91285013182527
"3086000","BK91",40.643946970794566,-73.93792983709356
"4052100","QN30",40.72399513720428,-73.9023298838427
"3037000","BK19",40.580923007384,-73.96121598649943
"1029900","MN01",40.86790997383466,-73.91764940165521
"2037400","BX44",40.88215637091284,-73.85894857876542
"3025400","BK28",40.61221904922545,-73.99525918873987
"3043800","BK46",40.6173149606026,-73.97032580022879
"4040400","QN08",40.69120183510406,-73.76314607493573
"4079300","QN99",40.68959485756725,-73.83148614675358
"4101001","QN15",40.60245452855237,-73.75531696788443
"3030900","BK61",40.67446937016724,-73.93928717423759
"4013700","QN72",40.77741722311807,-73.90540613732516
"4058200","QN34",40.715454525266644,-73.74153181007685
"4014201","QN54",40.69454069444928,-73.83092640070274
"2014500","BX01",40.842748808355296,-73.90031665383987
"3026700","BK75",40.691507497756945,-73.94990502104507
"4114700","QN51",40.76835158797385,-73.80954590118571
"2032600","BX31",40.86447227865893,-73.84742514272286
"2024000","BX37",40.84678319640483,-73.8506680366952
"2036100","BX17",40.84496591016541,-73.88552318942503
"2017701","BX14",40.83051123039993,-73.915788606076
"4053500","QN30",40.72399513720428,-73.9023298838427
"4057900","QN19",40.70353497050094,-73.87574826036803
"4066100","QN21",40.718337840902066,-73.88005347951602
"1008603","MN19",40.75431377524895,-73.96901894429989
"1000100","MN99",40.78797632175716,-73.95478341339228
